recorder_uuid,type,system_file_name,file_name,full_path,domain,topic,scenario,transcript,duration,size_bytes,microphone_device_id,microphone_label,signal_to_noise_ratio,word_count,prompt_id,document_id,paragraph_index,sentence_index,personal_information,file,entrykey
45e0e098-0632-11f0-981c-0242ac120002,scripted,recording-1745043863.wav,TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-Health-0008.wav,audio/TSN/45e0e098-0632-11f0-981c-0242ac120002/scripted/Health/TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-Health-0008.wav,Health,Oncology,"Childhood Cancer Awareness","Jaaka setšhaba, re tlhoka go supa fao melao le dipholisi tse di leng gona di tlhaelang mo go sireletseng matshelo, dirodumo le pabalesego ya dipaki tse di neelang ka tshedimosetso e e masisi ka ga bonweenwee le go dira mmogo go samagana le tseno.",20.145458,1934042,0f3e8145b370e17f5deffc2d8cb012db84cddeaf9634e7b4e290f89682615bff,Speakerphone,70.15,45,vkz-fa4def89-a78d-48a3-9e61-26d8b657cbe8,vkz-2f4f6a77-6e7d-4cd3-83f3-d6f1d0238ee1,12,0,"['PERSON', 'LOCATION']",2021-09-ed2_00_tsn.txt,
45e0e098-0632-11f0-981c-0242ac120002,scripted,recording-1745043972.wav,TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-Health-0009.wav,audio/TSN/45e0e098-0632-11f0-981c-0242ac120002/scripted/Health/TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-Health-0009.wav,Health,Abortion,"Safe Abortion Access","Ikonomi e e sa boneng baagi ba yona ka leitlho le le lengwe e dira gore baagi ba yona ba se lekalekane, mme fa baagi ba sa lekalekane ga go a ke ga nna le kgolo e e atlegang.",12.573688,1207152,0f3e8145b370e17f5deffc2d8cb012db84cddeaf9634e7b4e290f89682615bff,Speakerphone,70.15,39,vkz-97056c7c-bc20-464f-964f-965fe6914e14,vkz-76453a26-10fd-4df5-b135-8e1e85d3baeb,25,1,"['PERSON', 'NRP']",2022-06-ed2_00_tsn.txt,
45e0e098-0632-11f0-981c-0242ac120002,scripted,recording-1745044077.wav,TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-Health-0010.wav,audio/TSN/45e0e098-0632-11f0-981c-0242ac120002/scripted/Health/TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-Health-0010.wav,Health,Reconciliation,"Community Healing Efforts","A phela a le mo mogaleng kgotsa mo mafaratlhatlheng a ditlhaeletsano.",5.128854,492448,0f3e8145b370e17f5deffc2d8cb012db84cddeaf9634e7b4e290f89682615bff,Speakerphone,70.15,11,vkz-7935e3bd-83cb-46d1-93de-5410694de993,vkz-b4823718-9cc3-4004-8dbe-76b0af8c3817,28,0,"['PERSON', 'LOCATION']",2021-08-ed2_00_tsn.txt,
45e0e098-0632-11f0-981c-0242ac120002,scripted,recording-1745044342.wav,TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-Health-0011.wav,audio/TSN/45e0e098-0632-11f0-981c-0242ac120002/scripted/Health/TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-Health-0011.wav,Health,Resilience,"Overcoming physical challenges","Apaya, tsenya mo setsidifatsing, kgotsa tsidifatsa go swa kgapetla tse di latelang nama, kgogo, mae le dijo tse di setseng di apeilwe mo diureng di le pedi.",12.482667,1198414,0f3e8145b370e17f5deffc2d8cb012db84cddeaf9634e7b4e290f89682615bff,Speakerphone,70.15,27,vkz-abea615d-9d16-42bf-afc2-d0ae8437b126,vkz-f9a0df4d-2fd9-4d6f-b024-998cd671159e,13,2,"['PERSON', 'LOCATION']",2018-02-ed1_01_tsn.txt,
16028a40-0884-11f0-ae3c-0242ac120003,scripted,recording-1744052190.wav,TSN-16028a40-0884-11f0-ae3c-0242ac120003-SCR-Agriculture-0001.wav,audio/TSN/16028a40-0884-11f0-ae3c-0242ac120003/scripted/Agriculture/TSN-16028a40-0884-11f0-ae3c-0242ac120003-SCR-Agriculture-0001.wav,Agriculture,Cost,"Crop cost analysis","Phokotso ya tlhotlhwa ke tuelo e e tseiwang e le ya go emisetsa motšhene fa o ntse o dirisiwa, ka go goga 10% e e leng tlhotlhwa ya fa o ka rekisiwa.",13.048479,1252732,BA7271DD09202C46E8D6ED7A520B74D71400D2BB,"iPhone Microphone",35.44,32,pula-imvula-98113683-d6a2-41fd-a1ab-eef8408ddd01,pula-imvula-9419a55c-00fc-4b23-9ed5-33c06b18948a,18,1,['PERSON'],"tsn_Go konteraka … a re naganeng_Pula Imvula_201505na.txt",
16028a40-0884-11f0-ae3c-0242ac120003,scripted,recording-1744052213.wav,TSN-16028a40-0884-11f0-ae3c-0242ac120003-SCR-Agriculture-0002.wav,audio/TSN/16028a40-0884-11f0-ae3c-0242ac120003/scripted/Agriculture/TSN-16028a40-0884-11f0-ae3c-0242ac120003-SCR-Agriculture-0002.wav,Agriculture,Urgency,"Harvest timing optimization","Le gale, re ka itaola go dirisa nako e e leng teng ka tshwanno.",5.438708,522194,BA7271DD09202C46E8D6ED7A520B74D71400D2BB,"iPhone Microphone",35.44,14,pula-imvula-3a5d928c-2513-4dea-9f41-d2460e3723c6,pula-imvula-bbe299dd-f35a-4f2e-b08c-788ec69a066c,6,0,['PERSON'],"tsn_Loga maano pele ga nako mme o reke ditokelelo ka nako e e rileng_Pula Imvula_201508na.txt",
16028a40-0884-11f0-ae3c-0242ac120003,scripted,recording-1744052295.wav,TSN-16028a40-0884-11f0-ae3c-0242ac120003-SCR-Agriculture-0003.wav,audio/TSN/16028a40-0884-11f0-ae3c-0242ac120003/scripted/Agriculture/TSN-16028a40-0884-11f0-ae3c-0242ac120003-SCR-Agriculture-0003.wav,Agriculture,Networking,"Grain SA collaboration","Pele ga nako e Lefapha la Bolemirui le ba rekela polase e ba leng mo go yona o ne a dira a le modiredi mo polaseng dingwaga tse nne.",10.175750,976950,BA7271DD09202C46E8D6ED7A520B74D71400D2BB,"iPhone Microphone",35.44,29,pula-imvula-3c08b634-fc34-4774-9a07-30d88a54b1c2,pula-imvula-ce4aadd6-4de1-4adf-9982-2e2c70a66080,26,2,"['LOCATION', 'PERSON']","tsn_... mme seetsela sa molemorui wa ngwaga wa 2016 se ya go …_Pula Imvula_201607na.txt",
16028a40-0884-11f0-ae3c-0242ac120003,scripted,recording-1744052438.wav,TSN-16028a40-0884-11f0-ae3c-0242ac120003-SCR-Agriculture-0004.wav,audio/TSN/16028a40-0884-11f0-ae3c-0242ac120003/scripted/Agriculture/TSN-16028a40-0884-11f0-ae3c-0242ac120003-SCR-Agriculture-0004.wav,Agriculture,Cattle,"Winter livestock management","Lotseno lo lo bonweng go tswa mo dingweng tsa motlhape lo ntse lo ka nna le seabe se segolo mo go kgontsheng morui go kgona go bona furu ya mariga e e tlhokegang go tlholela pelo ya motlhape e e setseng maemo a a kgonegang a a siameng thata go kgonwa go tsamaisiwa sentle mo dikgweding tsa mariga.",20.098729,1929556,BA7271DD09202C46E8D6ED7A520B74D71400D2BB,"iPhone Microphone",35.44,58,pula-imvula-c98565bb-1db0-4a55-9d5a-2e205f0abf0d,pula-imvula-1a5ea8be-b4b1-406a-99f8-85f1770692a6,6,7,"['LOCATION', 'PERSON']","tsn_Go rulaganyetsa le go baakanyetsa motlhape wa gago wa nama_Pula Imvula_JUL 2011.txt",
16028a40-0884-11f0-ae3c-0242ac120003,scripted,recording-1744052481.wav,TSN-16028a40-0884-11f0-ae3c-0242ac120003-SCR-Agriculture-0005.wav,audio/TSN/16028a40-0884-11f0-ae3c-0242ac120003/scripted/Agriculture/TSN-16028a40-0884-11f0-ae3c-0242ac120003-SCR-Agriculture-0005.wav,Agriculture,Trade,"Global export trends","ATHIKELE E E LEBELELA KA BOKHUTSWANE NEELO YA KORONG MO LEFATSHENG KA BOPHARA MME LE BOKETE BA YONA MO MAREKISETSONG A MO GAE KA SETLHA SE SENTŠHWA.",13.098167,1257502,BA7271DD09202C46E8D6ED7A520B74D71400D2BB,"iPhone Microphone",35.44,28,pula-imvula-a2524ed3-3718-4b9f-8316-1736cdb2e77c,pula-imvula-e8a9f0b5-a4de-4620-884f-3f257323dd65,4,0,"['LOCATION', 'PERSON']","tsn_Tebelelopele ya marekisetso a mo gae a korong e ntle_Pula Imvula_201906na.txt",
16028a40-0884-11f0-ae3c-0242ac120003,scripted,recording-1744052508.wav,TSN-16028a40-0884-11f0-ae3c-0242ac120003-SCR-Agriculture-0006.wav,audio/TSN/16028a40-0884-11f0-ae3c-0242ac120003/scripted/Agriculture/TSN-16028a40-0884-11f0-ae3c-0242ac120003-SCR-Agriculture-0006.wav,Agriculture,Discipline,"Farm management practices","Fa makwalo a a siame mme a le teng o na le maemo a a siameng a go laola batho.",7.118625,683466,BA7271DD09202C46E8D6ED7A520B74D71400D2BB,"iPhone Microphone",35.44,20,pula-imvula-d2fdfa2e-5349-4570-9ecb-8dcae7a25abd,pula-imvula-44723a27-5a97-45d6-8ab4-7568a98ea676,19,0,"['LOCATION', 'PERSON']","tsn_Dirisa motheo o go laola batho e le moamuso sentle_Pula Imvula_201304na.txt",
16028a40-0884-11f0-ae3c-0242ac120003,scripted,recording-1744052542.wav,TSN-16028a40-0884-11f0-ae3c-0242ac120003-SCR-Agriculture-0007.wav,audio/TSN/16028a40-0884-11f0-ae3c-0242ac120003/scripted/Agriculture/TSN-16028a40-0884-11f0-ae3c-0242ac120003-SCR-Agriculture-0007.wav,Agriculture,Support,"Farmer development programs","Tlhotlhwa ya thomeloteng ke lekgetho le le duelwang fa go rekiwa dilo le bodiredi kwa lefatsheng le lengwe mme di romelwa teng.",10.765000,1033518,BA7271DD09202C46E8D6ED7A520B74D71400D2BB,"iPhone Microphone",35.44,22,pula-imvula-f9fff145-7c07-45c2-a7c3-a7f4ba905430,pula-imvula-98bdb662-02da-4fa1-a01f-88baf2d9e16c,22,1,"['LOCATION', 'PERSON']","tsn_Grain SA Thulaganyo ya balemirui go balemirui_Pula Imvula_201907na.txt",
16028a40-0884-11f0-ae3c-0242ac120003,scripted,recording-1744053269.wav,TSN-16028a40-0884-11f0-ae3c-0242ac120003-SCR-Agriculture-0008.wav,audio/TSN/16028a40-0884-11f0-ae3c-0242ac120003/scripted/Agriculture/TSN-16028a40-0884-11f0-ae3c-0242ac120003-SCR-Agriculture-0008.wav,Agriculture,Agri-tourism,"Educational farm visits","RE LEMOGA BOTLHOKWA BA TSHIRELETSEGO KA BOPOLOTIKI, KOKETSO YA DIPHETHOGO MO MAREKISONG, KOKETSO YA TLHOTLHWA YA DILO MME TOTA LE BONAKOFATSO BA PHETHOGO YA TLELAEMETE, GO SUPA DITLHASELO TSE DINGWE FELA.",18.774667,1802446,BA7271DD09202C46E8D6ED7A520B74D71400D2BB,"iPhone Microphone",35.44,31,pula-imvula-b83e0596-5708-48e7-9ea5-76ca44d9373c,pula-imvula-484d8cf2-a200-4402-92e1-14dc759556e1,3,2,['LOCATION'],"tsn_Akanya jaaka mokgwebi_Pula Imvula_201909na.txt",
16028a40-0884-11f0-ae3c-0242ac120003,scripted,recording-1744053391.wav,TSN-16028a40-0884-11f0-ae3c-0242ac120003-SCR-Agriculture-0009.wav,audio/TSN/16028a40-0884-11f0-ae3c-0242ac120003/scripted/Agriculture/TSN-16028a40-0884-11f0-ae3c-0242ac120003-SCR-Agriculture-0009.wav,Agriculture,Herbicide,"Canola weed control","Kanola e kgonisa balemirui go dirisa dibolayamefero tse di nang kgono e e farologaneng e e kgonang go laola mefero e e kgonang go fenya dibolayamefero tse di dirisiwang go di laola fa go jwalwa dijwalwa tsa mefuta ya mabele.",20.880333,2004590,BA7271DD09202C46E8D6ED7A520B74D71400D2BB,"iPhone Microphone",35.44,40,pula-imvula-0b2b160c-3d79-4285-8d05-c53dec91c9e1,pula-imvula-79e87890-fc21-4a40-89ab-8d2845a1a461,9,1,"['LOCATION', 'PERSON']","tsn_Kanola – togamaano ya setlha se sentshwa_Pula Imvula_201901na.txt",
16028a40-0884-11f0-ae3c-0242ac120003,scripted,recording-1744053468.wav,TSN-16028a40-0884-11f0-ae3c-0242ac120003-SCR-Agriculture-0010.wav,audio/TSN/16028a40-0884-11f0-ae3c-0242ac120003/scripted/Agriculture/TSN-16028a40-0884-11f0-ae3c-0242ac120003-SCR-Agriculture-0010.wav,Agriculture,Support,"Farmer development programs","Gape Lenaneo la Tlhabololo ya Balemirui la Grain SA le emetse balemirui BOTLHE ba ba tlhabolowang.",10.276646,986636,BA7271DD09202C46E8D6ED7A520B74D71400D2BB,"iPhone Microphone",35.44,16,pula-imvula-35576446-aca9-4b9c-9c23-dc31edd84294,pula-imvula-98bdb662-02da-4fa1-a01f-88baf2d9e16c,28,3,['PERSON'],"tsn_Grain SA Thulaganyo ya balemirui go balemirui_Pula Imvula_201907na.txt",
16028a40-0884-11f0-ae3c-0242ac120003,scripted,recording-1744053501.wav,TSN-16028a40-0884-11f0-ae3c-0242ac120003-SCR-Agriculture-0011.wav,audio/TSN/16028a40-0884-11f0-ae3c-0242ac120003/scripted/Agriculture/TSN-16028a40-0884-11f0-ae3c-0242ac120003-SCR-Agriculture-0011.wav,Agriculture,Biography,"Individual life events","Lorato la gagwe go bolemirui le simolotse fa a sa le ngwanyana fa a neng a ntse a thusa batsadi ba gagwe fa ba neng ba jwala mme a ntse a dira ditiro tse di farologaneng mo motseng o ba neng ba ntse teng.",17.013333,1633358,BA7271DD09202C46E8D6ED7A520B74D71400D2BB,"iPhone Microphone",35.44,44,pula-imvula-5a2f259b-87a8-45d2-9ee9-84b0f6a6f7b6,pula-imvula-33a4f344-dce5-4a75-bba5-1084f444ad6e,22,0,"['LOCATION', 'PERSON']","tsn_Kopana le bantlhopeng ba rona ba 2018 ba Molemirui wa Ngwaga (kgaolo ya 1)_Pula Imvula_201807na.txt",
45e0e098-0632-11f0-981c-0242ac120002,scripted,recording-1745045153.wav,TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0001.wav,audio/TSN/45e0e098-0632-11f0-981c-0242ac120002/scripted/General/TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0001.wav,General,Finance,"Setting SMART financial goals for 2020.","Seemo sa ikonomi mo ngwageng wa 2020 se bonagala e kete se tla nna boima go gaisa sa mo ngwageng o o fetileng wa 2019, ka jalo go botlhokwa gore o ipatle o ipatlisise ka matlole a gago.",13.971292,1341322,b5fbb273bd0bd833326b10f4f8ccab0da380d78a4e4189d2de60259e0794b9f3,"Headset earpiece",45.04,36,vkz-9fc5b415-95e2-4e05-a2f3-15bca99777b4,vkz-427f777d-d955-48ae-818a-e185e0c6881c,3,0,"['PERSON', 'LOCATION']",2020-03-ed1_03_tsn.txt,
45e0e098-0632-11f0-981c-0242ac120002,scripted,recording-1745046522.wav,TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0002.wav,audio/TSN/45e0e098-0632-11f0-981c-0242ac120002/scripted/General/TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0002.wav,General,Activism,"Youth protests against apartheid","Re le naga re tshwanetse go tsaya matsapa go netefatsa gore molaetsa wa ditiragalo tsa 1976 o fetisetswa kwa bathong ba bangwe ka botswapelo.",10.060375,965874,b5fbb273bd0bd833326b10f4f8ccab0da380d78a4e4189d2de60259e0794b9f3,"Headset earpiece",31.76,23,vkz-b6744f26-f23d-4f99-9d63-1c2dbd080c5e,vkz-f0564e86-3482-48d5-b19c-1939b265ee61,3,11,"['PERSON', 'IN_PAN', 'DATE_TIME']",2021-07-ed1_01_tsn.txt,
45e0e098-0632-11f0-981c-0242ac120002,scripted,recording-1745046809.wav,TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0003.wav,audio/TSN/45e0e098-0632-11f0-981c-0242ac120002/scripted/General/TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0003.wav,General,Transformation,"SOEs revitalizing economic and social sectors.","Fa re bua fela ka go tlhoma setlamo sa tsamaiso ya motlakase se le esi go tla raya gore Eskom e tla kgona go ithekela motlakase",9.144188,877920,b5fbb273bd0bd833326b10f4f8ccab0da380d78a4e4189d2de60259e0794b9f3,"Headset earpiece",31.76,26,vkz-fc8ea066-22c9-4f0e-aa6c-f90f5d7e1307,vkz-437ebfb5-8417-4cf7-9a40-67cfe0ebff1e,3,11,"['PERSON', 'LOCATION']",2021-07-ed2_01_tsn.txt,
45e0e098-0632-11f0-981c-0242ac120002,scripted,recording-1745047273.wav,TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0004.wav,audio/TSN/45e0e098-0632-11f0-981c-0242ac120002/scripted/General/TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0004.wav,General,Activism,"Youth protests against apartheid","Bašwa ga ba bolo go gapa kwa pele dikgato tsa go lwela ditshwanelo, go sa kgathalesege gore di mabapi le go lwela thuto ya mahala kgotsa go ema kgatlhanong le maitshwaro a a bodileng a tirisodikgoka e e totileng batho ba bong jo bo rileng (GBV).",17.324479,1663228,0f3e8145b370e17f5deffc2d8cb012db84cddeaf9634e7b4e290f89682615bff,Speakerphone,34.59,47,vkz-848f2c0c-97bb-4607-8099-dccfbdcca878,vkz-f0564e86-3482-48d5-b19c-1939b265ee61,3,18,"['PERSON', 'LOCATION']",2021-07-ed1_01_tsn.txt,
45e0e098-0632-11f0-981c-0242ac120002,scripted,recording-1745047737.wav,TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0005.wav,audio/TSN/45e0e098-0632-11f0-981c-0242ac120002/scripted/General/TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0005.wav,General,Modernization,"ABIS speeds up ID processing.","O rile le fa a itumelela maungo a mofufutso wa phatlha ya gagwe fela go ne go se bonolo.",6.385125,613050,0f3e8145b370e17f5deffc2d8cb012db84cddeaf9634e7b4e290f89682615bff,Speakerphone,34.59,19,vkz-804b295c-98f9-44dc-9ea0-7eb1a2303d2a,vkz-140e2dab-d885-4cbc-aded-dfeb27cf982d,5,0,"['PERSON', 'LOCATION']",2018-06-ed1_02_tsn.txt,
45e0e098-0632-11f0-981c-0242ac120002,scripted,recording-1745049593.wav,TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0006.wav,audio/TSN/45e0e098-0632-11f0-981c-0242ac120002/scripted/General/TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0006.wav,General,Austerity,"Economic reform to manage national debt.","Seno se tla morago ga gore re fokotse dikungwelo tse dingwe tseo ba neng ba na le tsona fa re kwalola sešwa bukana ya ditirelo tsa batlhankedi ba bagolwane ba puso ya Ministerial Hand book.",17.740542,1703170,0f3e8145b370e17f5deffc2d8cb012db84cddeaf9634e7b4e290f89682615bff,Speakerphone,58.60,36,vkz-78b30edf-cf69-4d2d-895c-2e67ed007cff,vkz-51320a27-a67c-4358-901a-0146abc5654c,23,0,"['PERSON', 'LOCATION']",2020-03-ed2_01_tsn.txt,
45e0e098-0632-11f0-981c-0242ac120002,scripted,recording-1745049755.wav,TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0007.wav,audio/TSN/45e0e098-0632-11f0-981c-0242ac120002/scripted/General/TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0007.wav,General,Recovery,"Restoring lives after devastating floods","Ditirelo tse di tsamayang motse ka motsana tsa boitekanelo, go akaretsa le tsa go tlhabela meento ya COVID-19, di tlamelwa batho ba ba nnang mo mafelong a a iseng mo go ona ditirelo tseno di nne le meago mo go tsona.",17.170250,1648422,0f3e8145b370e17f5deffc2d8cb012db84cddeaf9634e7b4e290f89682615bff,Speakerphone,58.60,41,vkz-579a21f4-71c0-43d2-a66c-8c140fc592e8,vkz-bd877f84-ac1b-4309-b127-ac28f8b5a61d,8,3,"['PERSON', 'LOCATION']",2022-06-ed1_03_tsn.txt,
45e0e098-0632-11f0-981c-0242ac120002,scripted,recording-1745080430.wav,TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0008.wav,audio/TSN/45e0e098-0632-11f0-981c-0242ac120002/scripted/General/TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0008.wav,General,Pandemic,"Surge in COVID-19 cases overwhelms.","Jaanong re iphitlhela re bega dikgetse tse dintšhwa di feta di le 12 000 letsatsi le lengwe le le lengwe.",10.518146,1009820,0f3e8145b370e17f5deffc2d8cb012db84cddeaf9634e7b4e290f89682615bff,Speakerphone,43.48,19,vkz-1d2c0365-a1c0-4c89-abc9-f02207efe6f9,vkz-fc51f368-e6de-4dbd-a020-ba4bbd05bf6a,3,16,"['PERSON', 'LOCATION']",2020-08-ed1_02_tsn.txt,
45e0e098-0632-11f0-981c-0242ac120002,scripted,recording-1745080706.wav,TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0009.wav,audio/TSN/45e0e098-0632-11f0-981c-0242ac120002/scripted/General/TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0009.wav,General,Corruption,"Public servants illegally claim social grants.","Yuniti eno e tla fetisetsa ditatofatso tsa bonweenwee kwa Setlhopheng sa Tiro ya go Lwantsha Bonweenwee mmogo le go netefatsa gore e thusa mafapha a badiredi ba ba amegang mo ditirong tsa bonweenwee go netefatsa gore le kwa tirong ba tseelwa dikgatokgalemo.",18.296000,1756494,0f3e8145b370e17f5deffc2d8cb012db84cddeaf9634e7b4e290f89682615bff,Speakerphone,43.48,42,vkz-6b5b40fc-c031-4113-80fc-8979497072d6,vkz-16202d83-d3d2-4e10-9252-b6173cee2083,8,0,"['PERSON', 'LOCATION']",2021-10-ed2_01_tsn.txt,
45e0e098-0632-11f0-981c-0242ac120002,scripted,recording-1745081213.wav,TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0010.wav,audio/TSN/45e0e098-0632-11f0-981c-0242ac120002/scripted/General/TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0010.wav,General,Pandemic,"South Africa adjusts COVID-19 restrictions.","»Tswalela molomo wa gago ka thišu fa o gotlhola kgotsa o ethimola. Efoga go itshwara sefatlhego ka diatla tse di leswe ka nako tsotlhe. Batla thuso ya kalafi fa o sa ikutlwe sentle.",17.997229,1727812,0f3e8145b370e17f5deffc2d8cb012db84cddeaf9634e7b4e290f89682615bff,Speakerphone,43.48,34,vkz-2d47c017-fcb0-478d-9760-833bb2b6661d,vkz-122a8bf2-276f-49b6-9814-507290b91f71,14,5,"['PERSON', 'NRP']",2020-06-ed2_01_tsn.txt,
45e0e098-0632-11f0-981c-0242ac120002,scripted,recording-1745108153.wav,TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0011.wav,audio/TSN/45e0e098-0632-11f0-981c-0242ac120002/scripted/General/TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0011.wav,General,Apartheid,"South Africa's exclusionary constitutional history.","Ga re bolo go tsaya ditshwetso tsa gore re batla go ipona re le setšhaba se se ntseng jang.",6.253708,600434,56ddb2001195ded1966d11b4e8dc0dfccd482036ffdc287ca75ba5a8dc640935,"Microphone (Realtek(R) Audio)",30.23,20,vkz-a528e626-4a6e-4f9a-8ba9-cd6eae623328,vkz-80d69f65-4e7d-489b-8acc-10e225ec388c,3,27,"['PERSON', 'LOCATION']",2021-06-ed2_01_tsn.txt,
45e0e098-0632-11f0-981c-0242ac120002,scripted,recording-1745108383.wav,TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0012.wav,audio/TSN/45e0e098-0632-11f0-981c-0242ac120002/scripted/General/TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0012.wav,General,Transparency,"Public engages in government budget discussions.","""Tshedimosetso ya tekanyetsokabo e setse e phasaladitswe mo webosaeteng ya Lefapha la Matlotlo a Bosetšhaba, fela diphothale di na le tshedimosetso e e fitlhelelwang ka mokgwa o o bonolo, go kgontsha karolelano ya tshedimosetso, tshekatsheko le patlisiso ka tsela e e nonofileng,"" o tlhalositse jalo.",21.840958,2096810,56ddb2001195ded1966d11b4e8dc0dfccd482036ffdc287ca75ba5a8dc640935,"Microphone (Realtek(R) Audio)",30.23,46,vkz-a72b8e49-ef58-44f2-b246-1aa2a6c14720,vkz-ee056e31-813d-4bbc-ac7c-db71a4171356,6,0,"['PERSON', 'LOCATION']",2020-03-ed2_03_tsn.txt,
45e0e098-0632-11f0-981c-0242ac120002,scripted,recording-1745108536.wav,TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0013.wav,audio/TSN/45e0e098-0632-11f0-981c-0242ac120002/scripted/General/TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0013.wav,General,Media,"Journalists support during pandemic lockdown.","Mekgatlho ya ka fa nageng e e tlamelang ka matlole le yona e tshwanetse go tsaya karolo ka go tshegetsa bobegakgang jo bo tswelang baagi mosola, jaaka go ntse mo dinageng tse dintsi tse di busiwang ka temokerasi.",15.845229,1521220,56ddb2001195ded1966d11b4e8dc0dfccd482036ffdc287ca75ba5a8dc640935,"Microphone (Realtek(R) Audio)",30.23,38,vkz-89e9224f-0002-4329-a411-3bedd3a915d7,vkz-e6eca44d-8f9c-4588-93d2-e74c85315825,19,0,"['PERSON', 'LOCATION']",2020-10-ed1_01_tsn.txt,
45e0e098-0632-11f0-981c-0242ac120002,scripted,recording-1745108641.wav,TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0014.wav,audio/TSN/45e0e098-0632-11f0-981c-0242ac120002/scripted/General/TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0014.wav,General,Democracy,"Democracy aids pandemic response.","Go diragatsa ditshwanelo tsa kgololesego ya go ntsha maikutlo a gago, go ikamanya le batho ba bangwe le go bua jaaka o rata ke ditshupetso tse di supang ka fao temokerasi ya rona e dirang sentle ka teng.",15.787438,1515672,56ddb2001195ded1966d11b4e8dc0dfccd482036ffdc287ca75ba5a8dc640935,"Microphone (Realtek(R) Audio)",30.23,38,vkz-ab2e1daf-1caa-4a20-8449-df0bab1ed3a7,vkz-de3c5d15-0c67-40d0-af0e-e4829919155b,4,40,"['PERSON', 'LOCATION']",2020-06-ed1_01_tsn.txt,
45e0e098-0632-11f0-981c-0242ac120002,scripted,recording-1745108796.wav,TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0015.wav,audio/TSN/45e0e098-0632-11f0-981c-0242ac120002/scripted/General/TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0015.wav,General,Recovery,"Implementing relief measures during pandemic","Seno se ungwetse dikgwebo tse di jaaka Sihle’s Brew, e leng lefelo la borekisetso dijo mo Gauteng, leo le neng la kgona go boloka ditiro tsa badiri ba le 18 ba lona ka ntlha ya sekema sa TERS.",17.552646,1685132,56ddb2001195ded1966d11b4e8dc0dfccd482036ffdc287ca75ba5a8dc640935,"Microphone (Realtek(R) Audio)",30.23,38,vkz-0fef6009-9941-4838-8907-8d46f2fa5012,vkz-4fa4c55a-28f4-4493-b855-4e4e8ebf0c62,3,13,"['PERSON', 'LOCATION']",2021-03-ed1_01_tsn.txt,
45e0e098-0632-11f0-981c-0242ac120002,scripted,recording-1745108854.wav,TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0016.wav,audio/TSN/45e0e098-0632-11f0-981c-0242ac120002/scripted/General/TSN-45e0e098-0632-11f0-981c-0242ac120002-SCR-General-0016.wav,General,Addiction,"Overcoming tobacco addiction journey","""Ngaka e ne e tlhamaletse gore fa ke sa tlogele motsoko nka se fole.""",5.555583,533414,56ddb2001195ded1966d11b4e8dc0dfccd482036ffdc287ca75ba5a8dc640935,"Microphone (Realtek(R) Audio)",30.23,14,vkz-76213da5-5599-4248-9b1c-f8f8874c4fe1,vkz-f41aa6bd-28cc-44eb-b6fe-92b94e6d908b,10,2,['PERSON'],2021-05-ed2_02_tsn.txt,
